lon,lat
92.19083333333334,28.529167120898283
92.2325,28.529167120898283
92.27416666666666,28.529167120898283
92.31583333333334,28.529167120898283
92.3575,28.529167120898283
92.39916666666666,28.529167120898283
92.44083333333334,28.529167120898283
92.4825,28.529167120898283
92.52416666666666,28.529167120898283
92.56583333333334,28.529167120898283
92.6075,28.529167120898283
92.64916666666666,28.529167120898283
92.69083333333334,28.529167120898283
92.7325,28.529167120898283
92.77416666666666,28.529167120898283
92.81583333333334,28.529167120898283
92.8575,28.529167120898283
92.89916666666666,28.529167120898283
92.94083333333334,28.529167120898283
92.9825,28.529167120898283
93.02416666666666,28.529167120898283
93.06583333333334,28.529167120898283
93.1075,28.529167120898283
93.14916666666666,28.529167120898283
93.19083333333334,28.529167120898283
93.2325,28.529167120898283
93.27416666666666,28.529167120898283
93.31583333333334,28.529167120898283
93.3575,28.529167120898283
93.39916666666666,28.529167120898283
93.44083333333334,28.529167120898283
93.4825,28.529167120898283
93.52416666666666,28.529167120898283
93.56583333333334,28.529167120898283
93.6075,28.529167120898283
93.64916666666666,28.529167120898283
93.69083333333334,28.529167120898283
93.7325,28.529167120898283
93.77416666666666,28.529167120898283
93.81583333333334,28.529167120898283
93.8575,28.529167120898283
93.89916666666666,28.529167120898283
93.94083333333334,28.529167120898283
93.9825,28.529167120898283
94.02416666666666,28.529167120898283
94.06583333333334,28.529167120898283
94.1075,28.529167120898283
94.14916666666666,28.529167120898283
94.19083333333334,28.529167120898283
94.2325,28.529167120898283
94.27416666666666,28.529167120898283
94.31583333333334,28.529167120898283
94.3575,28.529167120898283
94.39916666666666,28.529167120898283
94.44083333333334,28.529167120898283
94.4825,28.529167120898283
94.52416666666666,28.529167120898283
94.56583333333334,28.529167120898283
94.6075,28.529167120898283
94.64916666666666,28.529167120898283
94.69083333333334,28.529167120898283
94.7325,28.529167120898283
94.77416666666666,28.529167120898283
94.81583333333334,28.529167120898283
94.8575,28.529167120898283
94.89916666666666,28.529167120898283
94.94083333333334,28.529167120898283
94.9825,28.529167120898283
95.02416666666666,28.529167120898283
95.06583333333334,28.529167120898283
95.1075,28.529167120898283
95.14916666666666,28.529167120898283
95.19083333333334,28.529167120898283
95.2325,28.529167120898283
95.27416666666666,28.529167120898283
95.31583333333334,28.529167120898283
95.3575,28.529167120898283
95.39916666666666,28.529167120898283
95.44083333333334,28.529167120898283
95.4825,28.529167120898283
95.52416666666666,28.529167120898283
95.56583333333334,28.529167120898283
95.6075,28.529167120898283
95.64916666666666,28.529167120898283
95.69083333333334,28.529167120898283
95.7325,28.529167120898283
95.77416666666666,28.529167120898283
95.81583333333334,28.529167120898283
95.8575,28.529167120898283
95.89916666666666,28.529167120898283
95.94083333333334,28.529167120898283
95.9825,28.529167120898283
96.02416666666666,28.529167120898283
96.06583333333334,28.529167120898283
96.1075,28.529167120898283
96.14916666666666,28.529167120898283
96.19083333333334,28.529167120898283
96.2325,28.529167120898283
96.27416666666666,28.529167120898283
96.31583333333334,28.529167120898283
96.3575,28.529167120898283
96.39916666666666,28.529167120898283
96.44083333333334,28.529167120898283
96.4825,28.529167120898283
96.52416666666666,28.529167120898283
96.56583333333334,28.529167120898283
96.6075,28.529167120898283
96.64916666666666,28.529167120898283
96.69083333333334,28.529167120898283
96.7325,28.529167120898283
96.77416666666666,28.529167120898283
96.81583333333334,28.529167120898283
96.8575,28.529167120898283
96.89916666666666,28.529167120898283
96.94083333333334,28.529167120898283
96.9825,28.529167120898283
97.02416666666666,28.529167120898283
97.06583333333334,28.529167120898283
97.1075,28.529167120898283
97.14916666666666,28.529167120898283
97.19083333333334,28.529167120898283
97.2325,28.529167120898283
97.27416666666666,28.529167120898283
97.31583333333334,28.529167120898283
97.3575,28.529167120898283
97.39916666666666,28.529167120898283
97.44083333333334,28.529167120898283
97.4825,28.529167120898283
97.52416666666666,28.529167120898283
97.56583333333334,28.529167120898283
97.6075,28.529167120898283
97.64916666666666,28.529167120898283
97.69083333333334,28.529167120898283
97.7325,28.529167120898283
97.77416666666666,28.529167120898283
97.81583333333334,28.529167120898283
97.8575,28.529167120898283
97.89916666666666,28.529167120898283
97.94083333333334,28.529167120898283
97.9825,28.529167120898283
98.02416666666666,28.529167120898283
98.06583333333334,28.529167120898283
98.1075,28.529167120898283
98.14916666666666,28.529167120898283
98.19083333333334,28.529167120898283
98.2325,28.529167120898283
98.27416666666666,28.529167120898283
98.31583333333334,28.529167120898283
98.3575,28.529167120898283
98.39916666666666,28.529167120898283
98.44083333333334,28.529167120898283
98.4825,28.529167120898283
98.52416666666666,28.529167120898283
