lon,lat
97.19083137623295,20.55916666666666
97.23249412869895,20.55916666666666
97.27415688116486,20.55916666666666
97.31581963363084,20.55916666666666
97.35748238609675,20.55916666666666
97.3991451385627,20.55916666666666
97.44080789102865,20.55916666666666
97.4824706434946,20.55916666666666
97.52413339596055,20.55916666666666
97.56579614842649,20.55916666666666
97.60745890089244,20.55916666666666
97.64912165335838,20.55916666666666
97.69078440582435,20.55916666666666
97.73244715829027,20.55916666666666
97.77410991075625,20.55916666666666
97.81577266322216,20.55916666666666
97.85743541568816,20.55916666666666
97.89909816815405,20.55916666666666
97.94076092062001,20.55916666666666
97.98242367308595,20.55916666666666
98.0240864255519,20.55916666666666
98.06574917801785,20.55916666666666
98.10741193048379,20.55916666666666
98.14907468294975,20.55916666666666
98.19073743541568,20.55916666666666
98.23240018788165,20.55916666666666
98.27406294034753,20.55916666666666
98.31572569281354,20.55916666666666
98.35738844527947,20.55916666666666
98.39905119774546,20.55916666666666
98.44071395021133,20.55916666666666
98.48237670267731,20.55916666666666
98.52403945514325,20.55916666666666
98.56570220760923,20.55916666666666
98.60736496007513,20.55916666666666
98.6490277125411,20.55916666666666
98.69069046500705,20.55916666666666
98.73235321747299,20.55916666666666
98.77401596993896,20.55916666666666
98.81567872240487,20.55916666666666
98.85734147487082,20.55916666666666
98.89900422733677,20.55916666666666
98.94066697980276,20.55916666666666
98.98232973226867,20.55916666666666
99.02399248473462,20.55916666666666
99.06565523720053,20.55916666666666
99.10731798966651,20.55916666666666
99.14898074213244,20.55916666666666
99.1906434945984,20.55916666666666
99.23230624706433,20.55916666666666
99.2739689995303,20.55916666666666
99.31563175199626,20.55916666666666
99.35729450446219,20.55916666666666
99.39895725692816,20.55916666666666
99.44062000939408,20.55916666666666
99.48228276186006,20.55916666666666
99.52394551432597,20.55916666666666
99.56560826679193,20.55916666666666
99.60727101925782,20.55916666666666
99.64893377172382,20.55916666666666
99.69059652418974,20.55916666666666
99.73225927665572,20.55916666666666
99.77392202912166,20.55916666666666
